Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
Kenya,KEN,Textiles and clothing (% of value added in manufacturing),NV.MNF.TXTL.ZS.UN,,,,6.476623799,5.987492435,6.011372868,7.558014995,9.00467733,11.21396456,9.775445751,9.337349398,10.28833552,11.37192957,11.11144712,9.148762661,9.718701836,8.250077248,8.224146153,9.884995419,10.63513984,12.36440635,12.8128686,11.80829767,11.68098417,9.891598077,10.02061706,10.56956737,10.64315039,10.13766711,9.731370439,9.571998965,8.791841171,8.575803982,8.75331565,8.883248731,6.996064714,7.798742138,7.488835452,7.528494301,8.786905443,8.466226511,8.312536957,7.128996131,6.937576861,5.123694843,4.690699241,5.175182693,4.932152809,4.401763833,8.910517009,16.1122122,12.65817291,12.98061768,13.92522497,14.72923691,13.75753269,15.35840454,16.39843072,17.51061157,,
Kenya,KEN,"Manufacturing, value added (current LCU)",NV.IND.MANF.CN,492200100,520300100,534600100,575300100,683400100,750000100,832000000,906000100,1001200000,1136800000,1243200000,1433600000,1558600000,1893200000,2388400000,2540000000,2883600000,3598800000,4386390000,4999999000,5903000000,6563000000,7446400000,8165200000,9219200000,10368000000,12164600000,13049400000,15059200000,17107200000,19748000000,23348060400,24614600000,28393600000,36155200000,38911000000,81593000000,89112000000,92993000000,92004000000,99838000000,99777000000,1.02E+11,1.10E+11,1.27E+11,1.49E+11,2.36E+11,2.75E+11,3.00E+11,3.43E+11,3.57E+11,4.38E+11,4.69E+11,5.07E+11,5.38E+11,5.89E+11,6.54E+11,6.59E+11,6.91E+11,7.35E+11,
Kenya,KEN,External balance on goods and services (current US$),NE.RSB.GNFS.CD,-20370005.83,12585994.95,16603979.34,28447988.6,41719997.28,6999997.194,17919992.82,-11199995.51,1399999.439,20999991.58,-13439994.61,-116480233.4,-45079981.97,-31994229.56,-214478433.1,-152794697,24142285.09,151270561,-517246955.9,-365202286.6,-463735451.5,-230339915.3,-315199172.4,-135299729.2,-328400773.6,-297400000.2,-292799152,-405900111.4,-437199897.4,-587299199.3,-483112595.5,-123448816.5,-33667421.97,284643370.1,201180008.8,-593650601.4,-832478050.4,-1139018668,-1206265938,-841697606.3,-1287548451,-1309467862,-706918301.3,-888105847.7,-1007002544,-1397998150,-2393149591,-3213973760,-4390150820,-3997724687,-5165170661,-7214618042,-6710123783,-7318065230,-9035531413,-7061064286,-6258680412,-8631592995,-8603274776,-8917933131,-8792963510
Kenya,KEN,Gross fixed capital formation (% of GDP),NE.GDI.FTOT.ZS,,,,,12.41940477,12.82267616,14.71507397,18.6733303,18.51775221,17.98982433,19.68183564,22.70365589,21.75923465,20.44973244,19.11944942,20.21309434,19.98004609,20.96940965,25.07647349,19.17131577,18.32275948,18.61132611,19.0277845,18.11458912,17.15324296,17.27142511,19.63592774,19.62612404,20.44687558,19.45809966,20.64819763,19.03009714,16.58137009,16.93761611,18.87307148,21.38558662,16.00905817,15.38790076,15.67521329,15.59143148,16.70880651,18.15155736,17.23687985,15.83820913,16.25922348,18.69911176,19.42443802,19.96472911,18.86492382,18.50505362,20.3716868,20.39084059,21.15059093,20.57044229,22.87964945,21.61563387,17.63022078,18.28206281,17.27054596,16.75370007,15.66620509
Kenya,KEN,Gross national expenditure (constant 2010 US$),NE.DAB.TOTL.KD,5126708858,4828145557,5079405964,5232798296,5541460571,5863704340,6592620171,6968281339,7238598414,7555758456,7742489530,9899538427,10660317479,10677839279,11670458276,10991937809,10941227669,12438089123,14469461383,14236690950,14838969597,14210862242,13894494713,13632944307,14358793269,14210499368,15735496087,17173156289,18265887076,19294193993,19237530246,19584698958,19399638233,19755387923,21469714380,24117230956,24924900437,25819500607,27414489863,27840980704,28014579873,29395866409,28852730572,29894874275,30711246279,32610465450,36194953686,38395092149,39221484512,41672843056,44865990519,47579459060,50709723362,53946102518,56707574247,60067906447,61946257563,66659173010,70183878828,73383663465,
Kenya,KEN,Households and NPISHs Final consumption expenditure (annual % growth),NE.CON.PRVT.KD.ZG,,1.246402557,7.991200336,0.123753777,6.910677631,7.927604274,7.911845361,5.324998206,-9.579369016,3.017872707,-9.5241418,44.94270986,13.1392008,-6.567978479,14.95538807,-1.959013444,-5.157859473,8.502647514,14.40398652,4.010053586,2.491268715,-3.741714485,3.1588093,-3.257412156,7.931722716,-6.820668387,19.01378619,8.673834561,8.490989221,5.935957677,-0.29025012,2.402699072,-1.02025957,-1.543865466,1.822415655,14.00072154,2.598767933,3.821058942,4.577682308,4.098982235,-0.383022774,4.147727347,0.843318429,2.202680307,2.419947627,6.466429691,9.924871534,5.295802854,-1.519015166,4.589065274,7.488783426,6.278407106,5.756434752,8.332824861,4.268541373,5.161876574,4.739090067,7.406289715,6.494058604,5.012119191,
Kenya,KEN,Armed forces personnel (% of total labor force),MS.MIL.TOTL.TF.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.225504643,0.217148004,0.25067256,0.241156684,0.212852313,0.272386306,0.26338242,0.255052017,0.2472186,0.239509956,0.218775226,0.233011445,0.229429195,0.223599472,0.219772275,0.21723429,,0.197559379,0.188829793,0.181305442,0.173410418,0.165898422,0.158758788,0.151967477,0.145544726,0.139528314,0.133792673,0.129454028,0.12621508,,
Kenya,KEN,Fixed broadband subscriptions,IT.NET.BBND,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5399,17723,17737,3282,18200,6866,54144,54348,74144,101813,135107,132702,288303,371498,491183,
Kenya,KEN,Statistical performance indicators (SPI): Pillar 2 data services score (scale 0-100),IQ.SPI.PIL2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.86666667,60.76666667,60.46666667,60.46666667,
Kenya,KEN,CPIA quality of public administration rating (1=low to 6=high),IQ.CPA.PADM.XQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,
Kenya,KEN,"Trademark applications, nonresident, by count",IP.TMK.NRCT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6187,,6743,,7457,
Kenya,KEN,Total tax and contribution rate (% of profit),IC.TAX.TOTL.CP.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.8,49.8,49.3,49.3,49.3,49.3,48.9,43.7,37.4,37.1,37.1,37.4,37.4,37.2,37.2,
Kenya,KEN,"Cost of business start-up procedures, female (% of GNI per capita)",IC.REG.COST.PC.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54.6,53.7,61.6,58.8,58.1,49.2,52.8,55.2,53.5,47.5,44.5,54.1,43.6,28.2,26.3,24.9,22.4,
Kenya,KEN,Firms that do not report all sales for tax purposes (% of firms),IC.FRM.INFM.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.54,,,,,,,,,,,,,
Kenya,KEN,Firms experiencing electrical outages (% of firms),IC.ELC.OUTG.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84.2,,,,,,89.4,,,,,82.8,,
Kenya,KEN,"Human capital index (HCI), male, lower bound (scale 0-1)",HD.HCI.OVRL.LB.MA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kenya,KEN,Goods and services expense (current LCU),GC.XPN.GSRV.CN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.78E+11,3.37E+11,3.48E+11,5.33E+11,3.66E+11,2.60E+11,
Kenya,KEN,Taxes on goods and services (current LCU),GC.TAX.GSRV.CN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.58E+11,4.00E+11,,5.28E+11,5.54E+11,7.07E+11,
Kenya,KEN,"Central government debt, total (current LCU)",GC.DOD.TOTL.CN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kenya,KEN,"Claims on central government, etc. (% GDP)",FS.AST.CGOV.GD.ZS,,,,,,,-0.949747421,-0.522376193,0.340974923,0.673936834,0.338857263,1.047131341,2.301820356,2.73493681,4.381224663,7.374588452,6.530138277,4.836382601,7.867466203,7.823253024,7.343800894,10.921524,15.23635714,10.94338942,10.72229929,10.27916041,13.24003312,15.18220739,12.39192106,10.26498448,13.95508369,13.88672002,11.72409726,8.192774556,13.49659909,13.76642312,9.984433318,10.13890467,10.26905045,8.795283634,7.546403009,8.923763637,10.25997258,11.0103156,8.997300332,7.874266262,6.659324586,6.005479159,6.216855974,7.966140908,11.41642381,8.445150589,9.852527801,9.439752716,7.847935545,8.050673711,8.131061457,9.079088216,9.424030385,9.172936753,
Kenya,KEN,Net domestic credit (current LCU),FM.AST.DOMS.CN,,,,,,,1000000000,1293000000,1341000000,1440254000,1878620000,2527385000,3018810000,3860569000,4966013000,6412664000,7475911800,9254047600,12571496300,14351468839,16230093209,20263792322,26058635691,25943684398,28626188665,32172786075,41025169382,49139145561,52528908961,55760754424,70355874665,83821201930,98553839592,96934521081,1.45E+11,1.99E+11,2.36E+11,2.86E+11,3.12E+11,3.41E+11,3.46E+11,3.71E+11,4.04E+11,4.41E+11,5.02E+11,5.29E+11,5.96E+11,6.69E+11,8.42E+11,1.02E+12,1.30E+12,1.55E+12,1.80E+12,2.08E+12,2.66E+12,3.15E+12,3.40E+12,3.69E+12,3.89E+12,4.18E+12,
Kenya,KEN,Marine protected areas (% of territorial waters),ER.MRN.PTMR.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8042676,0.804183961,0.804183961,,
Kenya,KEN,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,5.577825446,5.7850413,5.99871493,6.133901401,6.258324576,6.382083916,6.506573193,6.63111521,6.755542197,6.877584223,6.943214262,6.995900127,7.046106271,7.093026403,7.138477157,7.182523027,7.226244015,7.268605871,7.3106422,7.351473825,7.380897952,7.406860226,7.433636481,7.462353025,7.495204191,7.532158399,7.574956746,7.623367964,7.678478772,7.739582251,7.824553562,7.919813436,8.023128727,8.133395893,8.252560583,8.380279857,8.517105047,8.660961542,8.812449571,8.969771563,9.063951676,9.147963188,9.234722257,9.322628728,9.410854141,9.497266299,9.583227343,9.669000624,9.756223766,9.844916842,9.937792114,10.03450115,10.13535274,10.24180675,10.3555749,10.47775906,10.60897365,10.74881286,10.89609062,11.05146203,11.21575264
Kenya,KEN,CO2 emissions from residential buildings and commercial and public services (% of total fuel combustion),EN.CO2.BLDG.ZS,,,,,,,,,,,,14.24148607,15.0887574,14.97175141,15.05681818,16.1849711,14.35768262,13.94230769,14.93975904,17.56097561,15.71753986,14.21911422,14.98771499,14.93333333,15.02242152,15.03267974,14.01151631,11.80811808,15.05576208,15.66901408,10.86956522,10.54613936,10.11235955,9.46969697,10.056926,12.91448517,12.35955056,13.43283582,14.28571429,17.24637681,14.56185567,12.99435028,12.1522694,10.06825939,10.71428571,12.1657754,9.834123223,9.785202864,8.616780045,9.87535954,8.920606601,7.685512367,9.468599034,8.034188034,8.340080972,,,,,,
Kenya,KEN,Agricultural nitrous oxide emissions (% of total),EN.ATM.NOXE.AG.ZS,,,,,,,,,,,90.70398768,90.84206935,90.82812254,90.59260511,90.42417584,90.6127735,90.26931914,90.05503711,90.51835156,91.36046687,90.21391087,90.12040467,90.86415013,91.51852076,91.34392433,90.95429548,90.85649905,90.67763936,91.0952205,91.10749799,92.22118088,91.67473379,91.5451895,91.17647059,91.00580271,90.77526987,90.12219959,89.77505112,89.91097923,90.17941454,89.27125506,88.9,88.86737657,89.04977376,89.17748918,88.80208333,87.93879388,91.81008902,91.52843602,,,,,,,,,,,,
Kenya,KEN,CO2 emissions (kg per PPP $ of GDP),EN.ATM.CO2E.PP.GD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.175285112,0.16034148,0.159642157,0.1530479,0.146253256,0.148890934,0.153615615,0.143181852,0.147813117,0.148990211,0.159175957,0.138779737,0.132483274,0.111205592,0.117231485,0.120352621,0.122492182,0.112479947,0.116422,0.132157103,0.130076012,0.123784654,0.108106414,0.111929752,0.106519542,0.106171568,0.105262639,0.092959603,0.083170128,,
Kenya,KEN,GDP per unit of energy use (constant 2017 PPP $ per kg of oil equivalent),EG.GDP.PUSE.KO.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.109261192,7.07861877,6.841988973,6.699064903,6.800546727,6.776375135,6.808624349,6.760425838,6.731312333,6.738632218,6.547876212,6.704110838,6.652252309,6.700496542,6.698669639,6.848604658,6.993669993,7.313298602,7.080786286,6.907626599,7.170020779,7.453086719,7.699020406,7.707081222,7.33039156,,,,,,
Kenya,KEN,Energy intensity level of primary energy (MJ/$2011 PPP GDP),EG.EGY.PRIM.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.050731568,8.08558214,8.365221535,8.543692938,8.416198844,8.44621975,8.406214026,8.466146198,8.502763008,8.493526824,8.740964497,8.537262418,8.603815797,8.541867478,8.544197069,8.357140814,8.183793854,7.826120143,8.083107043,8.285733555,7.982760736,7.67933551,7.434618378,7.439852612,7.825663741,7.845690551,,,,,
Kenya,KEN,Net ODA received (% of GNI),DT.ODA.ODAT.GN.ZS,2.759623109,8.208409225,5.812842158,6.184146067,5.852283329,7.421702983,4.903194039,3.074386064,4.621314554,3.89767468,3.628489728,3.811736497,3.46608373,3.946162841,4.063568585,3.941986655,4.639133554,3.70746436,4.800645775,5.796140702,5.605093473,6.74935727,7.84500388,6.842525133,6.821221993,7.200120084,6.328427197,7.245166278,10.3593512,13.18202148,14.39438239,11.78283365,11.26621054,16.98248007,9.989504731,8.401050563,5.044518839,3.466197374,2.973770278,2.446327976,4.086651336,3.679633318,2.980310866,3.547864956,4.111447194,4.038981329,3.656120561,4.178536,3.801637399,4.820528371,4.093247884,5.907309589,5.287508307,6.067957244,4.392602394,3.898339951,3.209797843,3.202084759,2.885379884,3.474073659,
Kenya,KEN,"Net official flows from UN agencies, UNECE (current US$)",DT.NFL.UNEC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kenya,KEN,"Net financial flows, others (NFL, current US$)",DT.NFL.MOTH.CD,,,,,,,,,,,,,,,,,,12273802.3,18197779.8,15036458.3,28615865.1,19128610.3,13961620.7,14668446.3,6978515.5,5020944.3,12844905.5,-3722046,9084022.3,17838276.8,27879216.7,8582436.7,2462366.7,-18695137.2,1547407.6,-28297,-11711406.3,-19738141,-13471407.3,-13693529.1,-3741390,-17337181.1,-12445521.5,-8381046.2,21759621.7,-254536757,-124830541.6,-105436680,21597707,51246674.4,9601081.6,33439208.6,62972190.9,4772485.9,82469685.2,2737872.5,290958619.4,740849672.8,627317604.3,1076476599,
Kenya,KEN,"IBRD loans and IDA credits (DOD, current US$)",DT.DOD.MWBG.CD,,,,,,,,,,,37239000,46779000,76419000,113195000,136797000,187125000,264084000,313743000,368253000,422638000,528280000,585511131.5,742262049.6,840297772,946066998.3,1159344154,1382122297,1681416579,1645743712,1782110348,2056036019,2153452067,2066801000,2197331000,2290075000,2411887000,2374843000,2245323000,2364431000,2310621000,2309409000,2286842000,2459856000,2741964000,2882726000,2663224000,2764089000,2968119000,3050475000,3156096000,3237614000,3388428000,3585785000,3982522000,4199127000,4381759000,4567712000,5303104000,5801797000,7124964000,
Kenya,KEN,Net ODA provided to the least developed countries (% of GNI),DC.ODA.TLDC.GN.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kenya,KEN,"Net bilateral aid flows from DAC donors, Iceland (current US$)",DC.DAC.ISLL.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,360000.0143,59999.99866,,,219999.9988,,,,100000.0015,70000.0003,259999.9905,250000,
Kenya,KEN,"Net bilateral aid flows from DAC donors, Australia (current US$)",DC.DAC.AUSL.CD,,,,,,79999.99821,90000.00358,180000.0072,140000.0006,100000.0015,109999.9994,119999.9973,119999.9973,170000.0018,129999.9952,639999.9857,319999.9928,1639999.986,1899999.976,4059999.943,1779999.971,6329999.924,5360000.134,6199999.809,2599999.905,4760000.229,2890000.105,1039999.962,1129999.995,2019999.981,2660000.086,1960000.038,1700000.048,2029999.971,3599999.905,1860000.014,1590000.033,1769999.981,1110000.014,310000.0024,1210000.038,1580000.043,1840000.033,889999.9857,1009999.99,70000.0003,1259999.99,1600000.024,4280000.21,9409999.847,7300000.191,15279999.73,21309999.47,40159999.85,8670000.076,7710000.038,2599999.905,7659999.847,2680000.067,2009999.99,
Kenya,KEN,"Transport services (% of service exports, BoP)",BX.GSR.TRAN.ZS,,,,,,,,,,,,,,,,44.82986287,50.59247398,36.62642045,35.18862449,41.42857143,37.4258109,27.87656702,26.80200582,27.51384436,27.52701844,24.64338158,22.58309592,22.15821434,22.24134283,19.71752306,21.78078516,23.04874465,22.79370516,41.48795372,41.24639544,43.65854891,40.775416,38.48754476,39.18252322,41.50389296,41.48795372,41.24639544,43.65854891,40.775416,38.48754476,39.17993953,40.74458141,38.47136073,39.45158787,37.49089903,43.73811007,42.16615096,42.64860927,44.22682067,42.42571381,42.07791685,37.22833645,34.92027081,35.76169025,39.14727615,
Kenya,KEN,"Portfolio investment, net (BoP, current US$)",BN.KLT.PTXL.CD,,,,,,,,,,,,,,,,2723610.709,4302542.863,-724938.7906,0,0,-808604.904,0,0,0,0,0,0,0,0,0,0,0,0,18902462.01,1988596.906,7297087.618,50102716.98,89389841.2,38127808.87,21146736.89,14392651.18,1418755.945,4765613.847,37684711.14,66310129.82,30463597.77,20626252.1,24728348.6,26094951.27,20885877.12,28958645.35,1712387.637,-217693008.4,-270498355.1,-3716840172,155052039.2,349126259.2,788868819.2,-624668497.9,-1312189158,
Kenya,KEN,"Charges for the use of intellectual property, payments (BoP, current US$)",BM.GSR.ROYL.CD,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,1823210.38,0,4228953.261,5978677.505,3846172.489,3352284.779,101528079.8,87130007.14,64942812.05,52106048.28,67870509.2,46834098.93,50826564.68,77305180.52,62162530.43,42413135.3,39191514.88,50346909.84,36900044.49,19722101.69,23566674.92,28437098.7,21238426.65,17804501.47,15092611.71,31781379.39,77528118.59,147497625.7,146181725.6,144484256,206821068.7,131726255.2,121644123.3,
Kenya,KEN,Rural land area (sq. km),AG.LND.TOTL.RU.K2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,576333.75,,,,,,,,,,576333.75,,,,,,,,,,576333.75,,,,,,,,,,
Kenya,KEN,Agricultural land (% of land area),AG.LND.AGRI.ZS,,44.27733071,44.28611589,44.29490108,44.30368626,44.31247145,44.32125663,44.33004182,44.338827,44.34761219,44.35639737,44.36518256,44.37396774,44.38275293,44.39153811,44.93094845,44.94149067,44.94500474,44.94500474,44.94500474,44.94500474,44.94500474,44.94500474,44.94500474,44.81322697,46.30495133,46.33833503,46.44727132,46.84611871,47.53312015,47.03587869,47.22388165,47.56650385,47.15887128,47.84762976,47.82303124,46.47538391,46.72664019,46.48768317,47.22212461,46.86193204,47.15711424,47.12021647,47.21861054,47.42594089,47.44351126,47.53487718,47.56298977,47.58934533,47.94075271,48.00224901,48.54693046,48.72263415,48.54693046,48.54693046,48.54693046,48.54693046,48.54693046,48.54693046,,
Kenya,KEN,"Intentional homicides, female (per 100,000 female)",VC.IHR.PSRC.FE.P5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.222682801,2.536534885,2.58775778,1.713782655,1.689953739,,
Kenya,KEN,Merchandise exports to low- and middle-income economies in South Asia (% of total merchandise exports),TX.VAL.MRCH.R5.ZS,4.375569736,4.366812227,3.451109285,3.004291845,3.756830601,3.609341826,3.25770797,3.266787659,2.266726052,1.955670968,3.091011655,2.302180597,2.822947219,2.215561003,2.494879011,2.703938966,2.332717744,1.837495587,2.450841003,3.28356422,3.864494051,4.74120473,3.863613711,5.686262562,7.166495989,7.16649599,7.16649599,6.511778031,3.594121767,3.594121767,6.316772128,8.350776394,6.942958487,7.979488773,8.339154878,7.097655066,5.677933286,7.489237176,10.87345194,9.958845698,10.56165102,10.17018107,9.118351772,9.42960418,9.168334483,8.117237394,8.406379832,8.504334373,8.096687441,8.714257888,10.25424609,8.914226707,9.026758326,10.26020065,7.926483925,10.16430946,10.99051734,12.43104278,11.91122449,9.286693867,
Kenya,KEN,Export unit value index (2000 = 100),TX.UVI.MRCH.XD.WD,,,,,,,,,,,,,,,,,,,,,139,126,111,106,114,102,112,102,107,100,94,96,94,74,89,107,105,122,122,102,100,92.07014703,89.52432451,96.72929406,107.2404812,121.2287103,130.1555716,136.6437232,158.6790813,158.2305376,168.8441406,194.4819438,192.0505613,179.4858008,176.9359045,180.7281743,172.394787,188.146363,188.4237444,181.1586669,
Kenya,KEN,Merchandise imports from low- and middle-income economies in Europe & Central Asia (% of total merchandise imports),TM.VAL.MRCH.R2.ZS,,,,,0.376470588,0.28374544,0.031766201,,,0.04923002,0.02142076,0.0532055,0.050952629,0.002920153,0.019681971,0.001278499,0.004008803,0.115273775,0.047319027,0.012110265,0.013753973,0.022634455,,,,,,0.024841373,0.209489324,0.209489324,,0.103389448,0.023504083,0.106113948,0.648958249,0.312550076,0.728888142,0.963220105,0.860019556,1.312398801,2.01854281,0.76678963,0.634499936,1.566754324,,1.44018235,2.315460573,2.23352131,2.996053887,2.491755322,2.514575982,3.323176068,2.595160332,3.778118348,3.036485256,3.148462298,2.943941647,3.648609312,3.374481667,3.369832959,
Kenya,KEN,"Share of tariff lines with specific rates, primary products (%)",TM.TAX.TCOM.SR.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.58201,,,,,14.35477,11.50652,11.28879,11.27049,,0.8469568,0,0.7862611,0.5984317,0,0,0,0,0,0,0,0,0,,0,0,
Kenya,KEN,"Share of tariff lines with specific rates, manufactured products (%)",TM.TAX.MANF.SR.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,0.6786863,0.2800446,0,2.263217,,0,0.0317595,0.0221613,0.0138186,0.0252037,0,0,0.0345105,0.0154244,0.0198485,0,0,0,,0,0,
Kenya,KEN,"International tourism, number of departures",ST.INT.DPRT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kenya,KEN,"Population, male",SP.POP.TOTL.MA.IN,4075300,4202133,4334469,4472669,4617132,4768278,4926429,5092018,5265864,5448883,5641869,5845303,6059445,6284525,6520680,6768074,7026592,7296452,7578444,7873591,8182446,8505082,8840710,9187820,9544372,9908640,10279996,10658009,11041500,11429186,11820051,12213878,12610508,13009242,13409349,13810589,14212908,14617273,15025862,15441568,15866806,16302038,16747713,17206227,17680390,18172026,18681879,19209014,19751264,20305443,20868842,21441112,22021761,22607797,23195580,23782609,24367251,24950142,25533874,26122382,26718527
